reading_id,sensor_id,location,timestamp,temperature_celsius,humidity_percent,pressure_hpa,battery_level,signal_strength
READ_00003098,SENSOR_041,Office_Floor_2,2024-09-11T18:10:00,19.2,33.4,1009.89,72,-50
READ_00003099,SENSOR_004,Building_A,2024-09-11T18:15:00,26.13,58.77,1018.03,51,-77
READ_00003100,SENSOR_040,Office_Floor_2,2024-09-11T18:20:00,22.83,23.55,1022.56,96,-33
READ_00003101,SENSOR_010,Building_B,2024-09-11T18:25:00,20.96,55.09,1016.53,31,-59
READ_00003102,SENSOR_005,Office_Floor_2,2024-09-11T18:30:00,23.97,52.97,1015.83,86,-34
READ_00003103,SENSOR_041,Warehouse_2,2024-09-11T18:35:00,23.43,45.24,1006.09,51,-48
READ_00003104,SENSOR_015,Office_Floor_1,2024-09-11T18:40:00,20.32,37.41,1014.75,79,-61
READ_00003105,SENSOR_012,Office_Floor_1,2024-09-11T18:45:00,22.64,34.63,1021.99,42,-80
READ_00003106,SENSOR_037,Office_Floor_1,2024-09-11T18:50:00,22.86,45.54,1004.64,98,-49
READ_00003107,SENSOR_014,Building_A,2024-09-11T18:55:00,27.17,45.99,1007.56,68,-89
READ_00003108,SENSOR_015,Office_Floor_1,2024-09-11T19:00:00,22.6,27.19,1002.9,48,-64
READ_00003109,SENSOR_040,Office_Floor_1,2024-09-11T19:05:00,25.05,52.89,1004.95,92,-72
READ_00003110,SENSOR_018,Office_Floor_1,2024-09-11T19:10:00,20.83,44.7,1015.48,85,-79
READ_00003111,SENSOR_050,Warehouse_1,2024-09-11T19:15:00,14.63,39.68,1014.01,97,-39
READ_00003112,SENSOR_003,Building_A,2024-09-11T19:20:00,23.05,34.92,1011.51,56,-32
READ_00003113,SENSOR_049,Building_B,2024-09-11T19:25:00,20.11,37.54,1011.1,84,-57
READ_00003114,SENSOR_036,Building_A,2024-09-11T19:30:00,21.07,50.06,1016.25,96,-53
READ_00003115,SENSOR_029,Warehouse_2,2024-09-11T19:35:00,18.45,42.17,1011.41,76,-81
READ_00003116,SENSOR_021,Office_Floor_1,2024-09-11T19:40:00,24.24,45.05,1020.71,97,-56
READ_00003117,SENSOR_020,Warehouse_2,2024-09-11T19:45:00,22.27,66.41,1017.47,71,-70
READ_00003118,SENSOR_027,Building_B,2024-09-11T19:50:00,18.94,40.56,1004.92,58,-79
READ_00003119,SENSOR_037,Office_Floor_2,2024-09-11T19:55:00,24.6,36.46,1021.78,90,-60
READ_00003120,SENSOR_049,Warehouse_1,2024-09-11T20:00:00,22.98,48.49,1008.44,79,-42
READ_00003121,SENSOR_012,Office_Floor_1,2024-09-11T20:05:00,22.18,35.89,1007.69,61,-36
READ_00003122,SENSOR_008,Building_A,2024-09-11T20:10:00,18.49,43.68,1008.48,80,-48
READ_00003123,SENSOR_019,Building_B,2024-09-11T20:15:00,20.23,54.02,1017.36,81,-81
READ_00003124,SENSOR_018,Building_A,2024-09-11T20:20:00,26.51,54.73,1008.67,36,-87
READ_00003125,SENSOR_026,Building_A,2024-09-11T20:25:00,16.82,43.71,1009.41,77,-49
READ_00003126,SENSOR_012,Warehouse_1,2024-09-11T20:30:00,25.54,45.9,1019.35,77,-58
READ_00003127,SENSOR_045,Building_B,2024-09-11T20:35:00,21.13,39.42,1013.93,77,-63
READ_00003128,SENSOR_023,Building_A,2024-09-11T20:40:00,23.57,62.87,1006.05,36,-65
READ_00003129,SENSOR_021,Building_A,2024-09-11T20:45:00,25.75,35.28,1013.71,100,-63
READ_00003130,SENSOR_045,Office_Floor_1,2024-09-11T20:50:00,19.27,63.68,1018.07,34,-60
READ_00003131,SENSOR_036,Office_Floor_2,2024-09-11T20:55:00,26.12,50.62,1012.7,91,-31
READ_00003132,SENSOR_006,Building_A,2024-09-11T21:00:00,24.5,55.19,998.21,90,-48
READ_00003133,SENSOR_016,Building_A,2024-09-11T21:05:00,22.69,25.98,1006.15,75,-81
READ_00003134,SENSOR_049,Building_B,2024-09-11T21:10:00,18.41,53.34,1017.12,65,-47
READ_00003135,SENSOR_003,Warehouse_2,2024-09-11T21:15:00,17.92,15.24,1009.48,48,-30
READ_00003136,SENSOR_040,Office_Floor_2,2024-09-11T21:20:00,24.42,24.12,1022.49,98,-47
READ_00003137,SENSOR_046,Building_B,2024-09-11T21:25:00,17.81,39.95,1014.66,61,-51
READ_00003138,SENSOR_025,Office_Floor_2,2024-09-11T21:30:00,19.43,57.81,1004.55,98,-82
READ_00003139,SENSOR_021,Office_Floor_2,2024-09-11T21:35:00,21.47,33.5,1004.9,71,-46
READ_00003140,SENSOR_030,Office_Floor_2,2024-09-11T21:40:00,17.76,40.19,1008.96,32,-75
READ_00003141,SENSOR_001,Office_Floor_2,2024-09-11T21:45:00,19.34,38.91,1009.02,80,-68
READ_00003142,SENSOR_005,Office_Floor_1,2024-09-11T21:50:00,18.5,53.65,1005.45,42,-74
READ_00003143,SENSOR_012,Warehouse_2,2024-09-11T21:55:00,21.39,48.81,1018.89,20,-37
READ_00003144,SENSOR_048,Building_B,2024-09-11T22:00:00,20.84,51.43,1005.53,20,-67
READ_00003145,SENSOR_044,Warehouse_1,2024-09-11T22:05:00,24.49,63.32,1022.6,59,-48
READ_00003146,SENSOR_021,Office_Floor_2,2024-09-11T22:10:00,21.17,36.74,1010.01,96,-72
READ_00003147,SENSOR_017,Building_B,2024-09-11T22:15:00,21.76,49.91,1000.43,49,-32
READ_00003148,SENSOR_010,Office_Floor_1,2024-09-11T22:20:00,25.61,53.2,1017.1,81,-73
READ_00003149,SENSOR_018,Office_Floor_1,2024-09-11T22:25:00,18.59,54.94,1007.43,86,-59
READ_00003150,SENSOR_020,Office_Floor_2,2024-09-11T22:30:00,25.58,40.42,1008.61,20,-77
READ_00003151,SENSOR_015,Warehouse_2,2024-09-11T22:35:00,19.8,54.75,1009.87,82,-78
READ_00003152,SENSOR_046,Warehouse_2,2024-09-11T22:40:00,18.24,34.77,1014.8,97,-54
READ_00003153,SENSOR_012,Office_Floor_2,2024-09-11T22:45:00,21.1,39.01,1011.44,61,-30
READ_00003154,SENSOR_007,Warehouse_1,2024-09-11T22:50:00,19.73,58.89,1013.26,74,-89
READ_00003155,SENSOR_018,Building_A,2024-09-11T22:55:00,19.83,45.78,1012.15,49,-42
READ_00003156,SENSOR_043,Building_A,2024-09-11T23:00:00,21.72,53.67,1015.05,40,-87
READ_00003157,SENSOR_041,Building_A,2024-09-11T23:05:00,19.51,50.46,1014.42,78,-59
READ_00003158,SENSOR_003,Warehouse_2,2024-09-11T23:10:00,24.41,54.02,1011.35,72,-73
READ_00003159,SENSOR_023,Building_B,2024-09-11T23:15:00,21.77,49.61,1011.49,92,-30
READ_00003160,SENSOR_005,Warehouse_2,2024-09-11T23:20:00,24.29,65.11,1010.19,29,-89
READ_00003161,SENSOR_021,Building_B,2024-09-11T23:25:00,23.21,42.52,1007.4,39,-79
READ_00003162,SENSOR_004,Building_A,2024-09-11T23:30:00,17.84,44.19,1015.07,73,-46
READ_00003163,SENSOR_027,Warehouse_1,2024-09-11T23:35:00,20.26,31.49,1008.42,78,-31
READ_00003164,SENSOR_018,Building_A,2024-09-11T23:40:00,25.07,47.81,1013.47,74,-77
READ_00003165,SENSOR_002,Warehouse_2,2024-09-11T23:45:00,19.47,63.37,1008.14,29,-40
READ_00003166,SENSOR_001,Warehouse_2,2024-09-11T23:50:00,20.26,29.63,1023.83,64,-36
READ_00003167,SENSOR_013,Office_Floor_2,2024-09-11T23:55:00,21.31,43.07,1013.77,49,-89
READ_00003168,SENSOR_011,Warehouse_1,2024-09-12T00:00:00,28.72,45.39,1020.47,57,-38
READ_00003169,SENSOR_015,Warehouse_1,2024-09-12T00:05:00,22.84,35.77,1016.02,44,-55
READ_00003170,SENSOR_042,Office_Floor_1,2024-09-12T00:10:00,21.95,34.9,1012.06,25,-71
READ_00003171,SENSOR_029,Warehouse_2,2024-09-12T00:15:00,22.9,76.24,1015.72,57,-72
READ_00003172,SENSOR_008,Warehouse_2,2024-09-12T00:20:00,26.42,22.21,1009.04,27,-77
READ_00003173,SENSOR_047,Warehouse_2,2024-09-12T00:25:00,27.52,37.83,1018.97,99,-78
READ_00003174,SENSOR_035,Warehouse_1,2024-09-12T00:30:00,15.06,41.15,1011.87,98,-35
READ_00003175,SENSOR_050,Warehouse_2,2024-09-12T00:35:00,24.69,46.57,1016.41,60,-90
READ_00003176,SENSOR_011,Warehouse_1,2024-09-12T00:40:00,22.3,60.19,1005.47,93,-89
READ_00003177,SENSOR_026,Office_Floor_1,2024-09-12T00:45:00,21.14,52.43,1011.47,78,-83
READ_00003178,SENSOR_049,Building_B,2024-09-12T00:50:00,26.39,28.18,1024.36,57,-54
READ_00003179,SENSOR_031,Office_Floor_2,2024-09-12T00:55:00,25.94,41.9,1019.38,70,-45
READ_00003180,SENSOR_020,Office_Floor_2,2024-09-12T01:00:00,23.57,51.24,1007.02,59,-35
READ_00003181,SENSOR_036,Warehouse_2,2024-09-12T01:05:00,19.42,57.8,1014.64,85,-71
READ_00003182,SENSOR_036,Warehouse_2,2024-09-12T01:10:00,24.63,28.91,1023.32,49,-41
READ_00003183,SENSOR_020,Office_Floor_2,2024-09-12T01:15:00,20.64,65.97,1009.1,66,-48
READ_00003184,SENSOR_025,Office_Floor_2,2024-09-12T01:20:00,25.64,56.82,1003.99,93,-73
READ_00003185,SENSOR_025,Building_A,2024-09-12T01:25:00,18.21,67.33,1017.46,73,-54
READ_00003186,SENSOR_027,Warehouse_2,2024-09-12T01:30:00,20.9,33.3,1013.11,51,-48
READ_00003187,SENSOR_017,Building_B,2024-09-12T01:35:00,19.77,48.11,1015.55,62,-41
READ_00003188,SENSOR_031,Warehouse_1,2024-09-12T01:40:00,21.33,52.2,1012.3,65,-61
READ_00003189,SENSOR_026,Warehouse_1,2024-09-12T01:45:00,24.74,42.21,1008.34,75,-57
READ_00003190,SENSOR_048,Building_B,2024-09-12T01:50:00,20.36,55.56,1010.02,93,-33
READ_00003191,SENSOR_047,Office_Floor_1,2024-09-12T01:55:00,22.95,46.69,1011.63,51,-70
READ_00003192,SENSOR_029,Office_Floor_1,2024-09-12T02:00:00,19.82,54.37,1011.12,63,-32
READ_00003193,SENSOR_002,Warehouse_1,2024-09-12T02:05:00,22.6,23.97,1018.9,29,-64
READ_00003194,SENSOR_032,Office_Floor_1,2024-09-12T02:10:00,19.85,41.07,1014.14,59,-69
READ_00003195,SENSOR_001,Office_Floor_1,2024-09-12T02:15:00,21.41,47.71,1014.88,67,-57
READ_00003196,SENSOR_022,Building_B,2024-09-12T02:20:00,18.23,41.88,1005.39,88,-37
READ_00003197,SENSOR_029,Office_Floor_2,2024-09-12T02:25:00,19.11,43.2,1016.45,78,-45
READ_00003198,SENSOR_029,Warehouse_1,2024-09-12T02:30:00,17.61,48.0,1010.61,62,-61
READ_00003199,SENSOR_019,Office_Floor_2,2024-09-12T02:35:00,24.76,31.77,1019.84,20,-55
READ_00003200,SENSOR_033,Warehouse_2,2024-09-12T02:40:00,17.78,28.32,1010.65,85,-53
READ_00003201,SENSOR_016,Warehouse_2,2024-09-12T02:45:00,25.59,45.85,1014.9,98,-65
READ_00003202,SENSOR_006,Warehouse_2,2024-09-12T02:50:00,18.38,42.12,1016.91,68,-52
READ_00003203,SENSOR_001,Warehouse_2,2024-09-12T02:55:00,23.27,52.08,1016.6,70,-50
READ_00003204,SENSOR_043,Building_B,2024-09-12T03:00:00,21.04,33.67,1011.5,98,-57
READ_00003205,SENSOR_018,Building_B,2024-09-12T03:05:00,26.3,38.4,1011.09,72,-55
READ_00003206,SENSOR_001,Warehouse_2,2024-09-12T03:10:00,23.55,41.11,1014.22,94,-84
READ_00003207,SENSOR_011,Building_B,2024-09-12T03:15:00,23.92,61.23,1016.2,93,-82
READ_00003208,SENSOR_034,Warehouse_2,2024-09-12T03:20:00,23.93,38.19,1008.48,64,-84
READ_00003209,SENSOR_049,Warehouse_2,2024-09-12T03:25:00,22.89,47.48,1021.28,69,-68
READ_00003210,SENSOR_002,Building_B,2024-09-12T03:30:00,19.6,64.68,1010.84,26,-72
READ_00003211,SENSOR_006,Office_Floor_2,2024-09-12T03:35:00,27.02,45.86,1020.67,55,-81
READ_00003212,SENSOR_021,Warehouse_2,2024-09-12T03:40:00,20.57,54.11,1008.73,27,-31
READ_00003213,SENSOR_018,Building_B,2024-09-12T03:45:00,21.72,45.88,1008.57,25,-56
READ_00003214,SENSOR_015,Building_B,2024-09-12T03:50:00,22.31,36.55,1015.98,49,-82
READ_00003215,SENSOR_005,Building_A,2024-09-12T03:55:00,16.86,57.66,1018.44,95,-58
READ_00003216,SENSOR_025,Building_B,2024-09-12T04:00:00,22.65,44.52,1008.95,51,-35
READ_00003217,SENSOR_018,Building_B,2024-09-12T04:05:00,23.27,51.59,1006.84,24,-57
READ_00003218,SENSOR_043,Building_B,2024-09-12T04:10:00,18.78,47.96,1017.16,68,-75
READ_00003219,SENSOR_027,Warehouse_2,2024-09-12T04:15:00,22.93,58.38,1013.58,86,-45
READ_00003220,SENSOR_019,Office_Floor_2,2024-09-12T04:20:00,16.85,41.19,1014.42,52,-49
READ_00003221,SENSOR_041,Office_Floor_1,2024-09-12T04:25:00,20.63,32.2,1021.33,59,-74
READ_00003222,SENSOR_040,Warehouse_2,2024-09-12T04:30:00,20.02,40.82,1015.04,69,-73
READ_00003223,SENSOR_022,Warehouse_2,2024-09-12T04:35:00,23.82,57.34,1015.65,77,-44
READ_00003224,SENSOR_026,Warehouse_1,2024-09-12T04:40:00,20.73,35.05,1015.59,90,-47
READ_00003225,SENSOR_023,Warehouse_1,2024-09-12T04:45:00,22.22,57.17,1014.32,95,-33
READ_00003226,SENSOR_003,Building_B,2024-09-12T04:50:00,20.68,33.42,1010.98,71,-30
READ_00003227,SENSOR_037,Warehouse_2,2024-09-12T04:55:00,22.22,47.59,1018.14,79,-69
READ_00003228,SENSOR_046,Warehouse_1,2024-09-12T05:00:00,25.14,49.59,1011.49,89,-62
READ_00003229,SENSOR_016,Warehouse_1,2024-09-12T05:05:00,23.94,63.91,1015.05,47,-67
READ_00003230,SENSOR_006,Building_B,2024-09-12T05:10:00,24.8,41.39,1014.63,59,-68
READ_00003231,SENSOR_030,Warehouse_1,2024-09-12T05:15:00,17.28,47.97,1013.4,56,-30
READ_00003232,SENSOR_043,Warehouse_1,2024-09-12T05:20:00,21.27,48.73,1015.77,72,-82
READ_00003233,SENSOR_001,Building_A,2024-09-12T05:25:00,15.3,34.75,1015.08,28,-55
READ_00003234,SENSOR_031,Warehouse_1,2024-09-12T05:30:00,22.69,50.83,1013.8,67,-71
READ_00003235,SENSOR_004,Office_Floor_2,2024-09-12T05:35:00,21.29,59.5,1017.97,64,-76
READ_00003236,SENSOR_034,Warehouse_1,2024-09-12T05:40:00,17.55,42.27,1014.15,100,-43
READ_00003237,SENSOR_001,Warehouse_2,2024-09-12T05:45:00,19.71,50.33,1010.85,56,-79
READ_00003238,SENSOR_048,Building_A,2024-09-12T05:50:00,24.63,32.6,1013.22,60,-67
READ_00003239,SENSOR_026,Office_Floor_1,2024-09-12T05:55:00,22.01,26.54,1016.35,35,-75
READ_00003240,SENSOR_049,Building_A,2024-09-12T06:00:00,20.36,47.32,1013.85,89,-83
READ_00003241,SENSOR_048,Office_Floor_2,2024-09-12T06:05:00,18.32,60.36,1010.58,47,-35
READ_00003242,SENSOR_050,Building_A,2024-09-12T06:10:00,20.01,50.26,1020.59,95,-48
READ_00003243,SENSOR_036,Building_A,2024-09-12T06:15:00,19.54,36.99,1011.62,40,-37
READ_00003244,SENSOR_030,Building_A,2024-09-12T06:20:00,19.85,23.08,1017.41,71,-60
READ_00003245,SENSOR_045,Warehouse_2,2024-09-12T06:25:00,23.94,39.36,1020.88,58,-87
READ_00003246,SENSOR_049,Office_Floor_1,2024-09-12T06:30:00,17.28,50.58,1007.68,64,-44
READ_00003247,SENSOR_046,Warehouse_1,2024-09-12T06:35:00,19.74,56.28,1012.96,38,-80
READ_00003248,SENSOR_042,Office_Floor_2,2024-09-12T06:40:00,22.03,69.57,1011.87,72,-66
READ_00003249,SENSOR_014,Warehouse_1,2024-09-12T06:45:00,27.69,38.62,1005.59,62,-31
READ_00003250,SENSOR_045,Office_Floor_1,2024-09-12T06:50:00,19.45,57.92,1008.63,58,-70
READ_00003251,SENSOR_030,Warehouse_2,2024-09-12T06:55:00,23.69,48.26,1019.47,33,-33
READ_00003252,SENSOR_026,Warehouse_1,2024-09-12T07:00:00,27.22,40.93,1019.27,25,-30
READ_00003253,SENSOR_014,Office_Floor_1,2024-09-12T07:05:00,28.98,47.51,1009.74,86,-36
READ_00003254,SENSOR_028,Office_Floor_2,2024-09-12T07:10:00,21.76,43.22,1007.77,35,-79
READ_00003255,SENSOR_035,Building_B,2024-09-12T07:15:00,19.64,40.61,1009.46,59,-80
READ_00003256,SENSOR_022,Building_B,2024-09-12T07:20:00,19.77,53.3,1010.14,88,-30
READ_00003257,SENSOR_023,Warehouse_1,2024-09-12T07:25:00,24.5,58.22,1013.37,28,-84
READ_00003258,SENSOR_009,Office_Floor_1,2024-09-12T07:30:00,25.0,61.13,1015.76,68,-41
READ_00003259,SENSOR_012,Office_Floor_1,2024-09-12T07:35:00,20.56,52.29,1009.6,69,-69
READ_00003260,SENSOR_043,Warehouse_2,2024-09-12T07:40:00,26.64,54.11,1014.97,86,-52
READ_00003261,SENSOR_003,Office_Floor_1,2024-09-12T07:45:00,26.74,28.53,1015.03,69,-61
READ_00003262,SENSOR_037,Building_A,2024-09-12T07:50:00,24.13,44.49,1012.09,100,-83
READ_00003263,SENSOR_046,Building_A,2024-09-12T07:55:00,18.55,49.05,1015.6,95,-41
READ_00003264,SENSOR_030,Building_A,2024-09-12T08:00:00,22.83,45.7,1011.05,67,-49
READ_00003265,SENSOR_050,Office_Floor_2,2024-09-12T08:05:00,23.19,61.62,1013.22,42,-74
READ_00003266,SENSOR_036,Building_B,2024-09-12T08:10:00,21.06,55.63,1023.0,50,-36
READ_00003267,SENSOR_006,Office_Floor_1,2024-09-12T08:15:00,23.76,42.21,1012.22,95,-62
READ_00003268,SENSOR_048,Building_A,2024-09-12T08:20:00,25.19,29.87,1009.86,72,-43
READ_00003269,SENSOR_033,Building_B,2024-09-12T08:25:00,24.43,46.03,1009.3,73,-58
READ_00003270,SENSOR_026,Office_Floor_2,2024-09-12T08:30:00,25.76,43.7,1008.81,56,-80
READ_00003271,SENSOR_016,Office_Floor_2,2024-09-12T08:35:00,15.77,59.65,1012.23,46,-77
READ_00003272,SENSOR_016,Office_Floor_2,2024-09-12T08:40:00,16.48,34.45,1013.42,30,-67
READ_00003273,SENSOR_026,Building_B,2024-09-12T08:45:00,16.61,43.2,1012.32,48,-57
READ_00003274,SENSOR_035,Office_Floor_2,2024-09-12T08:50:00,23.72,42.7,1002.07,70,-51
READ_00003275,SENSOR_032,Building_A,2024-09-12T08:55:00,21.42,48.26,1010.9,73,-68
READ_00003276,SENSOR_019,Office_Floor_2,2024-09-12T09:00:00,24.59,76.62,1016.71,50,-68
READ_00003277,SENSOR_030,Office_Floor_1,2024-09-12T09:05:00,20.27,41.49,1013.25,92,-70
READ_00003278,SENSOR_028,Office_Floor_2,2024-09-12T09:10:00,24.34,33.45,1012.75,37,-48
READ_00003279,SENSOR_037,Office_Floor_1,2024-09-12T09:15:00,19.33,22.95,1006.81,97,-41
READ_00003280,SENSOR_021,Warehouse_1,2024-09-12T09:20:00,22.68,64.73,1007.53,53,-72
READ_00003281,SENSOR_044,Office_Floor_2,2024-09-12T09:25:00,22.23,41.56,1010.44,53,-57
READ_00003282,SENSOR_005,Building_A,2024-09-12T09:30:00,27.54,30.6,1009.09,93,-73
READ_00003283,SENSOR_022,Office_Floor_1,2024-09-12T09:35:00,24.49,67.72,1008.25,65,-77
READ_00003284,SENSOR_043,Building_A,2024-09-12T09:40:00,21.64,30.64,1011.34,75,-33
READ_00003285,SENSOR_031,Office_Floor_2,2024-09-12T09:45:00,26.01,39.17,1007.76,40,-34
READ_00003286,SENSOR_018,Warehouse_2,2024-09-12T09:50:00,23.58,60.57,1015.92,39,-36
READ_00003287,SENSOR_016,Building_A,2024-09-12T09:55:00,21.44,48.62,1013.76,90,-57
READ_00003288,SENSOR_029,Building_B,2024-09-12T10:00:00,24.29,41.98,1013.1,50,-50
READ_00003289,SENSOR_038,Warehouse_2,2024-09-12T10:05:00,21.16,21.49,1008.09,62,-36
READ_00003290,SENSOR_035,Warehouse_1,2024-09-12T10:10:00,19.68,46.75,1019.8,51,-73
READ_00003291,SENSOR_037,Office_Floor_1,2024-09-12T10:15:00,14.16,61.38,1019.53,82,-57
READ_00003292,SENSOR_028,Office_Floor_2,2024-09-12T10:20:00,17.24,53.73,1010.55,40,-84
READ_00003293,SENSOR_014,Warehouse_2,2024-09-12T10:25:00,22.87,28.62,1011.53,39,-44
READ_00003294,SENSOR_038,Office_Floor_2,2024-09-12T10:30:00,25.49,70.98,1014.19,100,-39
READ_00003295,SENSOR_008,Office_Floor_1,2024-09-12T10:35:00,20.21,42.03,1008.14,27,-49
READ_00003296,SENSOR_050,Office_Floor_1,2024-09-12T10:40:00,22.36,40.43,1014.48,21,-82
READ_00003297,SENSOR_026,Office_Floor_2,2024-09-12T10:45:00,17.65,49.17,1019.25,55,-66
READ_00003298,SENSOR_013,Building_A,2024-09-12T10:50:00,21.82,47.88,1013.34,98,-68
READ_00003299,SENSOR_036,Office_Floor_1,2024-09-12T10:55:00,18.46,45.97,1011.16,84,-44
READ_00003300,SENSOR_014,Building_A,2024-09-12T11:00:00,23.72,54.23,1014.12,83,-53
READ_00003301,SENSOR_033,Office_Floor_1,2024-09-12T11:05:00,22.05,52.5,1015.47,38,-89
READ_00003302,SENSOR_032,Warehouse_2,2024-09-12T11:10:00,20.8,35.59,1009.25,42,-57
READ_00003303,SENSOR_013,Warehouse_2,2024-09-12T11:15:00,21.73,46.02,1008.01,82,-84
READ_00003304,SENSOR_032,Warehouse_1,2024-09-12T11:20:00,22.6,38.94,1014.11,86,-65
READ_00003305,SENSOR_039,Building_A,2024-09-12T11:25:00,21.92,40.71,1017.82,58,-51
READ_00003306,SENSOR_048,Building_B,2024-09-12T11:30:00,23.15,40.59,1019.85,68,-55
READ_00003307,SENSOR_032,Warehouse_2,2024-09-12T11:35:00,18.97,58.52,1020.11,25,-42
READ_00003308,SENSOR_039,Warehouse_2,2024-09-12T11:40:00,21.2,45.87,1018.72,59,-52
READ_00003309,SENSOR_046,Warehouse_2,2024-09-12T11:45:00,19.84,49.86,1015.92,44,-89
READ_00003310,SENSOR_034,Building_B,2024-09-12T11:50:00,21.57,49.03,1012.75,80,-41
READ_00003311,SENSOR_020,Building_B,2024-09-12T11:55:00,21.67,43.09,1004.98,70,-40
READ_00003312,SENSOR_034,Warehouse_2,2024-09-12T12:00:00,28.53,47.89,1014.48,82,-81
READ_00003313,SENSOR_039,Building_A,2024-09-12T12:05:00,28.19,44.52,1014.15,83,-70
READ_00003314,SENSOR_007,Office_Floor_2,2024-09-12T12:10:00,16.88,43.33,1020.94,56,-62
READ_00003315,SENSOR_018,Building_A,2024-09-12T12:15:00,21.34,54.53,1010.12,52,-50
READ_00003316,SENSOR_034,Warehouse_2,2024-09-12T12:20:00,27.1,46.73,1012.38,38,-56
READ_00003317,SENSOR_043,Building_A,2024-09-12T12:25:00,24.88,58.28,1013.71,52,-34
READ_00003318,SENSOR_012,Office_Floor_2,2024-09-12T12:30:00,21.82,64.05,1017.7,63,-56
READ_00003319,SENSOR_021,Building_A,2024-09-12T12:35:00,23.96,47.29,1014.61,60,-48
READ_00003320,SENSOR_041,Warehouse_2,2024-09-12T12:40:00,21.35,41.86,1014.63,78,-51
READ_00003321,SENSOR_032,Warehouse_2,2024-09-12T12:45:00,21.95,46.31,1021.05,34,-83
READ_00003322,SENSOR_003,Office_Floor_2,2024-09-12T12:50:00,29.45,53.75,1010.53,68,-71
READ_00003323,SENSOR_028,Warehouse_1,2024-09-12T12:55:00,20.19,62.03,1001.57,32,-71
READ_00003324,SENSOR_047,Building_A,2024-09-12T13:00:00,24.44,39.11,1007.76,92,-70
READ_00003325,SENSOR_039,Building_A,2024-09-12T13:05:00,18.67,56.22,1010.83,95,-51
READ_00003326,SENSOR_045,Warehouse_1,2024-09-12T13:10:00,22.85,39.79,1017.01,67,-62
READ_00003327,SENSOR_012,Warehouse_2,2024-09-12T13:15:00,26.49,27.8,1011.77,98,-50
READ_00003328,SENSOR_002,Office_Floor_2,2024-09-12T13:20:00,26.38,51.48,1010.18,91,-40
READ_00003329,SENSOR_003,Building_A,2024-09-12T13:25:00,17.38,39.74,1018.17,78,-35
READ_00003330,SENSOR_010,Building_A,2024-09-12T13:30:00,24.29,58.17,1015.47,68,-84
READ_00003331,SENSOR_028,Office_Floor_1,2024-09-12T13:35:00,24.47,61.46,1014.83,33,-51
READ_00003332,SENSOR_007,Warehouse_2,2024-09-12T13:40:00,18.59,36.19,1014.52,30,-85
READ_00003333,SENSOR_002,Office_Floor_1,2024-09-12T13:45:00,25.54,42.41,1009.14,41,-56
READ_00003334,SENSOR_042,Building_A,2024-09-12T13:50:00,17.54,49.61,1009.32,34,-53
READ_00003335,SENSOR_046,Building_A,2024-09-12T13:55:00,21.99,43.8,1023.45,93,-43
READ_00003336,SENSOR_008,Building_B,2024-09-12T14:00:00,24.34,52.79,1015.78,80,-62
READ_00003337,SENSOR_014,Building_B,2024-09-12T14:05:00,20.25,32.55,1004.04,92,-36
READ_00003338,SENSOR_031,Warehouse_1,2024-09-12T14:10:00,21.44,46.71,1015.98,29,-88
READ_00003339,SENSOR_016,Building_A,2024-09-12T14:15:00,19.63,36.28,1006.71,36,-85
READ_00003340,SENSOR_045,Building_A,2024-09-12T14:20:00,21.99,33.1,1008.71,43,-48
READ_00003341,SENSOR_008,Warehouse_2,2024-09-12T14:25:00,23.43,39.74,1006.95,87,-53
READ_00003342,SENSOR_036,Building_B,2024-09-12T14:30:00,23.33,49.83,1015.48,58,-86
READ_00003343,SENSOR_008,Building_A,2024-09-12T14:35:00,19.78,59.07,1013.97,44,-78
READ_00003344,SENSOR_016,Warehouse_2,2024-09-12T14:40:00,24.22,49.73,1012.15,41,-75
READ_00003345,SENSOR_011,Warehouse_1,2024-09-12T14:45:00,22.21,54.64,1014.46,77,-60
READ_00003346,SENSOR_001,Building_B,2024-09-12T14:50:00,18.47,60.8,1007.12,88,-54
READ_00003347,SENSOR_040,Office_Floor_2,2024-09-12T14:55:00,25.09,48.73,1017.81,25,-56
READ_00003348,SENSOR_025,Building_A,2024-09-12T15:00:00,19.82,45.11,1016.48,78,-31
READ_00003349,SENSOR_008,Building_A,2024-09-12T15:05:00,26.04,57.22,1017.28,73,-53
READ_00003350,SENSOR_028,Office_Floor_1,2024-09-12T15:10:00,22.05,53.72,1008.02,90,-79
READ_00003351,SENSOR_047,Office_Floor_2,2024-09-12T15:15:00,19.37,26.21,1013.96,54,-31
READ_00003352,SENSOR_042,Building_B,2024-09-12T15:20:00,22.96,50.05,1010.41,52,-32
READ_00003353,SENSOR_047,Warehouse_1,2024-09-12T15:25:00,26.83,55.78,1014.14,48,-45
READ_00003354,SENSOR_027,Building_B,2024-09-12T15:30:00,21.55,43.89,1016.65,51,-81
READ_00003355,SENSOR_020,Office_Floor_1,2024-09-12T15:35:00,18.88,57.56,1007.71,22,-40
READ_00003356,SENSOR_008,Building_B,2024-09-12T15:40:00,21.08,43.49,1010.4,72,-64
READ_00003357,SENSOR_028,Building_B,2024-09-12T15:45:00,25.46,38.59,1009.99,44,-68
READ_00003358,SENSOR_041,Warehouse_1,2024-09-12T15:50:00,23.1,38.54,1004.79,44,-43
