InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
570197,20728,LUNCH BAG CARS BLUE,2,2011-10-07 15:45:00,1.65,13755.0,United Kingdom,3.3
571676,82580,BATHROOM METAL SIGN,-1,2011-10-18 13:29:00,286611.02239795664,16910.0,United Kingdom,-286611.02239795664
576618,23012,GLASS APOTHECARY BOTTLE PERFUME,2,2011-11-15 17:00:00,8.29,,United Kingdom,16.58
553890,23172,REGENCY TEA PLATE PINK,1,2011-05-19 16:32:00,3.29,,United Kingdom,3.29
574029,23437, 50'S CHRISTMAS GIFT BAG LARGE,24,2011-11-02 12:34:00,1.25,12955.0,United Kingdom,30.0
566482,20728,LUNCH BAG CARS BLUE,10,2011-09-13 09:43:00,1.65,GUEST,United Kingdom,16.5
557569,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-06-21 10:46:00,8.5,12474.0,Germany,34.0
563100,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,-24,2011-08-12 09:57:00,0.39,12381.0,Norway,-9.36
540154,22322,BIRD DECORATION GREEN POLKADOT,-6,2011-01-05 11:30:00,0.81,,United Kingdom,-4.86
550474,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,2,2011-04-18 13:58:00,3.29,,United Kingdom,6.58
559693,10133,COLOURING PENCILS BROWN TUBE,1,2011-07-11 16:21:00,0.83,,United Kingdom,0.83
538566,22477,WATERING CAN GARDEN MARKER,1,2010-12-13 11:21:00,2.51,,United Kingdom,2.51
568712,22595,GINGHAM HEART DECORATION,1,2011-09-28 15:50:00,602748.0304805954,-1,United Kingdom,602748.0304805954
552769,22295,HEART FILIGREE DOVE LARGE,2,2011-05-11 11:47:00,1.65,16241.0,United Kingdom,6.762558590305833
539320,22897,OVEN MITT APPLES DESIGN,-10,2010-12-16 19:16:00,1.45,14911.0,EIRE,-14.5
567805,22147,FELTCRAFT BUTTERFLY HEARTS,6,2011-09-22 12:15:00,1.45,12854.0,United Kingdom,8.7
563942,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-08-22 09:53:00,1.25,15801.0,United Kingdom,12.5
568367,22421,LIPSTICK PEN FUSCHIA,12,2011-09-26 15:51:00,0.42,15755.0,United Kingdom,5.04
C576968,23035,DRAWER KNOB CERAMIC IVORY,-3,2011-11-17 11:51:00,337128.0262494715,13668.0,United Kingdom,-1011384.0787484145
561610,21889,WOODEN BOX OF DOMINOES,12,2011-07-28 12:28:00,1.25,16076.0,United Kingdom,15.0
547058,21415,CLAM SHELL SMALL ,6,2011-03-20 12:44:00,2.1,14232.0,United Kingdom,12.600000000000001
553925,84596G,SMALL CHOCOLATES PINK BOWL,16,2011-05-20 09:38:00,0.42,15370.0,United Kingdom,6.72
539468,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-19 13:31:00,2.1,15044.0,United Kingdom,25.200000000000003
553356,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-05-16 14:05:00,2.08,0,United Kingdom,20.8
574834,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-07 11:30:00,3.75,13139.0,United Kingdom,15.0
556929,23084,RABBIT NIGHT LIGHT,24,2011-06-15 15:12:00,1.79,15611.0,Britain,42.96
544094,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-02-16 09:11:00,0.65,15810.0,United Kingdom,7.800000000000001
541219,22834,HAND WARMER BABUSHKA DESIGN,6,2011-01-14 14:06:00,0.0,,United Kingdom,0.0
548405,22788,BROCANTE COAT RACK,-2,2011-03-31 09:48:00,9.95,17088.0,United Kingdom,-19.9
548451,21912,VINTAGE SNAKES & LADDERS,3,2011-03-31 11:25:00,3.75,17365.0,United Kingdom,11.25
575964,21539,RED RETROSPOT BUTTER DISH,54,2011-07-19 09:08:00,4.25,14156.0,EIRE,229.5
579093,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-11-28 10:54:00,0.85,13081.0,United Kingdom,10.2
578092,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-11-22 17:19:00,1.95,16811.0,United Kingdom,15.6
579509,23040,PAPER LANTERN 9 POINT SNOW STAR ,3,2011-11-29 16:44:00,5.75,12963.0,United Kingdom,17.25
549185,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-04-07 09:35:00,0.85,18272.0,United Kingdom,10.2
578942,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-1,2011-11-27 13:29:00,0.85,17288.0,United Kingdom,-0.85
555406,48173C,DOORMAT BLACK FLOCK ,2,2011-06-02 19:50:00,7.95,17231.0,United Kingdom,15.9
557496,21948,SET OF 6 CAKE CHOPSTICKS,10,2011-06-20 15:19:00,0.0,,United Kingdom,0.0
561125,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-07-25 12:58:00,5.45,17364.0,United Kingdom,16.35
559042,22668,PINK BABY BUNTING,1,2011-07-05 15:34:00,0.0,0,United Kingdom,0.0
559988,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-07-14 12:17:00,1.25,15402.0,United Kingdom,2.5
560534,22991,GIRAFFE WOODEN RULER,12,2011-07-19 12:10:00,1.95,14911.0,EIRE,23.4
559032,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2011-07-05 14:53:00,5.95,17511.0,United Kingdom,71.4
561873,22149,FELTCRAFT 6 FLOWER FRIENDS,40,2011-07-31 11:48:00,1.85,13316.0,United Kingdom,74.0
542794,21107,CREAM SLICE FLANNEL PINK SPOT ,-1,2011-02-01 10:56:00,5.79,,United Kingdom,-5.79
538631,22189,CREAM HEART CARD HOLDER,-12,2010-12-13 13:27:00,3.95,13408.0,United Kingdom,-47.400000000000006
581166,22744,MAKE YOUR OWN MONSOON CARD KIT,3,2011-12-07 14:43:00,0.0,15525.0,United Kingdom,0.0
568901,22429,ENAMEL MEASURING JUG CREAM,6,2011-09-29 13:22:00,4.25,15050.0,United Kingdom,34.44511850797845
555841,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-06-07 12:47:00,0.42,14583.0,United Kingdom,0.84
572056,POST,POSTAGE,1,2011-10-20 12:40:00,35.0,17402.0,United Kingdom,35.0
575846,23245,SET OF 3 REGENCY CAKE TINS,3,2011-11-11 12:07:00,4.95,17364.0,United Kingdom,14.850000000000001
581538,22899,CHILDREN'S APRON DOLLY GIRL ,-2,2011-12-09 11:34:00,2.1,14446.0,United Kingdom,-4.2
541018,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-01-13 12:03:00,7.95,14978.0,United Kingdom,7.95
555916,22607,WOODEN ROUNDERS GARDEN SET ,3,2026-01-11 05:00:00,9.95,14958.0,GBR,29.849999999999998
561395,22549,PICTURE DOMINOES,12,2011-07-27 10:29:00,1.45,13999.0,United Kingdom,17.4
542096,21447,12 IVORY ROSE PEG PLACE SETTINGS,2,2011-01-25 12:52:00,0.0,NULL,United Kingdom,0.0
540848,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,2026-01-11 06:00:00,1.66,,United Kingdom,1.66
562933,21246,RED RETROSPOT BIG BOWL,1,2011-08-10 16:51:00,4.13,,United Kingdom,4.13
557146,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-06-17 10:44:00,1.45,17139.0,United Kingdom,17.4
568235,21703,BAG 125g SWIRLY MARBLES,36,2011-09-26 11:39:00,0.42,13410.0,United Kingdom,15.12
572030,37495,FAIRY CAKE BIRTHDAY CANDLE SET,4,2011-10-20 11:51:00,3.75,14923.0,United Kingdom,15.0
569741,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-10-06 10:52:00,2.25,14626.0,United Kingdom,13.5
575767,22971,QUEENS GUARD COFFEE MUG,3,2011-11-11 11:11:00,2.55,17348.0,United Kingdom,7.6499999999999995
573397,22161,HEART DECORATION RUSTIC HANGING ,6,2011-10-30 15:19:00,0.19,15547.0,United Kingdom,1.1400000000000001
537419,21591,COSY HOUR CIGAR BOX MATCHES ,24,2010-12-06 15:14:00,1.25,13495.0,United Kingdom,30.0
C571919,23354,6 GIFT TAGS 50'S CHRISTMAS ,-36,2011-10-19 16:08:00,0.83,17350.0,United Kingdom,-29.88
569864,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-10-06 14:45:00,0.55,-1,United Kingdom,13.200000000000001
570672,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-10-11 14:52:00,2.08,12536.0,France,12.48
546913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-17 20:18:00,867521.9767007747,15861.0,United Kingdom,2602565.930102324
558778,23322,LARGE WHITE HEART OF WICKER,2,2011-10-06 18:56:00,2.95,17921.0,United Kingdom,5.9
570225,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-10-09 13:15:00,2.1,16595.0,United Kingdom,2.1
574046,23321,SMALL WHITE HEART OF WICKER,3,2011-11-02 13:19:00,1.65,15743.0,United Kingdom,4.949999999999999
574677,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-11-06 12:32:00,2.95,16445.0,United Kingdom,5.9
538035,22470,HEART OF WICKER LARGE,5,2010-12-09 13:03:00,2.95,16065.0,United Kingdom,14.75
563439,20727,LUNCH BAG  BLACK SKULL.,19,2011-08-16 13:05:00,4.96,,United Kingdom,94.24
552949,21907,I'M ON HOLIDAY METAL SIGN,9,2011-05-12 12:01:00,2.1,16033.0,United Kingdom,18.900000000000002
575003,21217,RED RETROSPOT ROUND CAKE TINS,3,2011-11-08 11:09:00,9.95,15950.0,United Kingdom,29.849999999999998
540364,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-01-06 16:03:00,2.95,14505.0,Britain,2.95
541421,90186A,AMETHYST HOOP EARRING FLORAL LEAF,1,2011-01-17 17:44:00,2.9,,United Kingdom,2.9
569202,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,1,2011-09-30 17:22:00,2.46,,United Kingdom,2.46
563699,21670,BLUE SPOT CERAMIC DRAWER KNOB,18,2010-12-08 16:34:00,1.25,16011.0,United Kingdom,22.5
564962,22350,ILLUSTRATED CAT BOWL ,1,2011-08-31 14:35:00,2.55,17777.0,United Kingdom,2.55
567306,22635,CHILDS BREAKFAST SET DOLLY GIRL ,24,2011-09-19 13:32:00,8.5,12752.0,Norway,204.0
559881,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-07-13 11:33:00,0.0,16899.0,United Kingdom,0.0
567671,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-09-21 15:34:00,0.0,,United Kingdom,0.0
575640,23535,WALL ART BICYCLE SAFETY,1,2011-11-10 14:01:00,5.95,13148.0,United Kingdom,5.95
555397,17084N,FAIRY DREAMS INCENSE ,1,2011-06-02 17:26:00,0.0,,United Kingdom,0.0
543120,20685,DOORMAT RED RETROSPOT,1,2011-02-03 13:53:00,7.95,13668.0,United Kingdom,7.95
557266,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-06-19 11:14:00,1.49,14878.0,United Kingdom,1.49
551893,85174,S/4 CACTI CANDLES,16,2011-05-05 10:07:00,4.25,17675.0,United Kingdom,68.0
539212,84880,WHITE WIRE EGG HOLDER,3,2010-12-16 12:20:00,5.95,17146.0,United Kingdom,17.85
578293,22972,CHILDREN'S SPACEBOY MUG,12,2011-11-23 14:36:00,1.65,TEST,United Kingdom,19.799999999999997
562593,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2,2011-08-07 15:43:00,2.95,16549.0,United Kingdom,5.9
576687,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-16 12:13:00,0.95,13558.0,United Kingdom,0.95
577502,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,2011-11-20 12:34:00,1.25,12598.0,France,20.0
567478,22960,JAM MAKING SET WITH JARS,6,2011-09-20 13:21:00,4.25,12584.0,Italy,25.5
558909,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-07-05 09:10:00,1.79,13408.0,UK,179.0
541253,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-01-16 13:51:00,2.55,17841.0,United Kingdom,2.55
556108,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,1,2011-06-08 17:59:00,8.29,,United Kingdom,8.29
578833,23283,DOORMAT VINTAGE LEAF,1,2011-11-25 15:23:00,15.79,,United Kingdom,15.79
580983,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-12-06 16:26:00,3.29,,United Kingdom,3.29
536570,21781,MA CAMPAGNE CUTLERY BOX,2,2026-01-11 07:00:00,14.95,14496.0,United Kingdom,29.9
576176,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-14 11:04:00,227685.27447471622,16936.0,United Kingdom,1821482.1957977298
574170,22947,WOODEN ADVENT CALENDAR RED,2,2011-11-03 11:43:00,7.95,16221.0,United Kingdom,15.9
537423,22600,CHRISTMAS RETROSPOT STAR WOOD,-24,2010-12-06 15:34:00,0.85,14215.0,United Kingdom,-20.4
580983,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,-1,2011-12-06 16:26:00,1.63,,United Kingdom,-1.63
575919,23182,TOILET SIGN OCCUPIED OR VACANT,48,2011-11-11 17:00:00,0.83,15311.0,United Kingdom,39.839999999999996
551719,22383,LUNCH BAG SUKI DESIGN ,1,2011-05-03 16:09:00,4.13,,United Kingdom,4.13
573553,21876,POTTERING MUG,3,2011-10-31 13:48:00,3.29,,United Kingdom,10.251079288438234
556636,22037,ROBOT BIRTHDAY CARD,2,2011-06-13 15:30:00,0.83,,United Kingdom,1.66
558749,85132C,CHARLIE AND LOLA FIGURES TINS,2,2011-07-03 10:28:00,1.95,16326.0,United Kingdom,3.9
545078,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-02-28 10:15:00,2.46,,United Kingdom,2.46
557622,23239,SET OF 4 KNICK KNACK TINS POPPIES,-1,2011-06-21 14:15:00,4.15,17960.0,United Kingdom,-4.15
560385,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-07-18 12:53:00,1.65,14583.0,United Kingdom,1.65
573291,23032,DRAWER KNOB CRACKLE GLAZE IVORY,12,2011-10-28 14:51:00,1.65,16554.0,United Kingdom,19.799999999999997
577174,22087,PAPER BUNTING WHITE LACE,6,2011-11-18 10:58:00,0.0,17841.0,United Kingdom,0.0
547248,35095B,RED VICTORIAN FABRIC OVAL BOX,1,2011-03-22 09:23:00,0.83,,United Kingdom,0.83
559510,23208,LUNCH BAG VINTAGE LEAF DESIGN,-10,2011-07-08 15:29:00,1.65,14961.0,United Kingdom,-16.5
537237,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-06 09:58:00,7.62,,United Kingdom,7.62
555924,21238,RED RETROSPOT CUP,1,2011-06-07 17:12:00,1.63,,United Kingdom,1.63
541827,21801,CHRISTMAS TREE DECORATION WITH BELL,5,2011-01-21 17:05:00,0.42,,United Kingdom,2.1
571411,21756,BATH BUILDING BLOCK WORD,1,2011-10-17 12:33:00,6.25,17858.0,United Kingdom,6.25
552874,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-05-12 09:40:00,2.55,GUEST,Germany,15.299999999999999
540954,22381,TOY TIDY PINK POLKADOT,4,2011-01-12 13:19:00,2.1,14606.0,United Kingdom,8.4
580730,23521,WALL ART CAT AND BIRD ,-1,2011-12-05 17:28:00,5.79,,United Kingdom,-5.79
554280,85099F,JUMBO BAG STRAWBERRY,10,2011-05-23 13:35:00,2.08,14817.0,United Kingdom,20.8
545683,22189,CREAM HEART CARD HOLDER,2,2011-03-06 11:50:00,3.95,14903.0,United Kingdom,7.9
559302,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-07-07 12:47:00,9.95,14527.0,United Kingdom,9.95
561466,84508A,CAMOUFLAGE DESIGN TEDDY,-1,2011-07-27 12:50:00,277607.63273739145,17243.0,United Kingdom,-277607.63273739145
569361,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-03 14:59:00,1.25,16183.0,United Kingdom,15.0
538508,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,4,2010-12-12 13:32:00,0.42,15998.0,United Kingdom,1.68
580396,23188,VINTAGE  2 METRE FOLDING RULER,1,2011-12-04 11:00:00,1.65,13838.0,United Kingdom,1.65
561617,23035,DRAWER KNOB CERAMIC IVORY,12,2011-07-28 13:05:00,1.45,18237.0,United Kingdom,17.4
547786,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-25 11:44:00,2.95,14587.0,United Kingdom,2.95
567508,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,2011-09-20 14:50:00,1.65,17724.0,United Kingdom,19.799999999999997
547578,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-03-24 10:38:00,1.25,13089.0,United Kingdom,15.77764314430903
575739,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,3,2011-11-11 09:05:00,3.29,,United Kingdom,9.870000000000001
571937,21402,RED  EGG  SPOON,24,2011-10-20 09:28:00,0.12,14911.0,EIRE,2.88
557264,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-06-08 15:26:00,3.29,,United Kingdom,3.29
545978,21457,2 PICTURE BOOK EGGS EASTER DUCKS,-6,2011-03-08 12:19:00,1.25,13975.0,United Kingdom,-7.5
568901,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-09-29 13:22:00,1.69,15050.0,United Kingdom,27.04
579445,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-11-29 13:41:00,0.0,15206.0,United Kingdom,0.0
581492,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2011-12-09 10:03:00,2.46,,United Kingdom,4.92
539958,70007,HI TEC ALPINE HAND WARMER,3,2010-12-23 13:26:00,1.66,,UK,4.9799999999999995
558731,20725,LUNCH BAG RED RETROSPOT,-10,2011-07-01 14:53:00,1.65,13285.0,United Kingdom,-16.5
548711,84991,60 TEATIME FAIRY CAKE CASES,1,2011-04-03 14:24:00,0.55,18116.0,United Kingdom,0.55
536381,22083,PAPER CHAIN KIT RETROSPOT,1,2010-12-01 09:41:00,2.95,15311.0,United Kingdom,2.95
537202,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2011-03-11 16:21:00,1.63,,United Kingdom,1.63
540821,47593B,SCOTTIE DOGS BABY BIB,1,2011-01-11 13:16:00,0.85,,United Kingdom,0.85
578949,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-11-27 14:30:00,873283.2633394917,14954.0,United Kingdom,873283.2633394917
566938,23115,RED APPLES CHOPPING BOARD   ,1,2011-10-12 16:40:00,10.79,,United Kingdom,10.79
547888,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-03-28 09:59:00,1.25,13368.0,GB,15.0
538529,82482,WOODEN PICTURE FRAME WHITE FINISH,-6,2010-12-13 10:24:00,2.55,14290.0,United Kingdom,-5.394228497757156
537764,20716,PARTY FOOD SHOPPER BAG,1,2010-12-08 12:06:00,1.25,NULL,United Kingdom,1.25
539738,37340,MULTICOLOUR SPRING FLOWER MUG,1,2010-12-21 15:19:00,8.47,,GB,8.47
563691,82578,KITCHEN METAL SIGN,25,2011-08-18 12:53:00,0.55,13668.0,United Kingdom,13.750000000000002
568782,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,24,2011-09-29 08:53:00,1.25,13985.0,United Kingdom,30.0
577174,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-11-18 10:58:00,1.25,17841.0,United Kingdom,1.25
552687,22023,EMPIRE BIRTHDAY CARD,1,2011-05-10 15:09:00,0.83,,United Kingdom,6.806409316076142
567193,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-09-19 09:27:00,2.1,18094.0,United Kingdom,25.200000000000003
558475,21561,DINOSAUR LUNCH BOX WITH CUTLERY,2,2026-01-11 08:00:00,4.96,,United Kingdom,9.92
581023,23437, 50'S CHRISTMAS GIFT BAG LARGE,1,2011-12-07 10:35:00,2.46,,Britain,2.46
560264,22670,FRENCH WC SIGN BLUE METAL,1,2011-11-08 18:41:00,2.46,,United Kingdom,2.46
544885,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-24 11:38:00,2.95,14243.0,United Kingdom,17.700000000000003
565579,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-09-05 12:35:00,2.89,18283.0,United Kingdom,2.89
544598,21320,GLASS CHALICE GREEN  LARGE ,1,2011-02-21 18:10:00,0.0,,United Kingdom,0.0
576112,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-14 10:34:00,0.29,14902.0,United Kingdom,6.959999999999999
553224,22652,TRAVEL SEWING KIT,-6,2011-05-16 10:40:00,1.65,17228.0,United Kingdom,-9.899999999999999
553141,47593B,SCOTTIE DOGS BABY BIB,2,2026-01-11 09:00:00,0.39,15907.0,UK,0.78
571064,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-10-13 14:48:00,0.0,17181.0,United Kingdom,0.0
568645,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-09-28 11:38:00,1.65,12656.0,France,33.0
564182,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-04-05 13:52:00,1.25,13089.0,United Kingdom,15.0
563404,21481,FAWN BLUE HOT WATER BOTTLE,12,2011-08-16 11:04:00,2.95,16303.0,United Kingdom,35.400000000000006
566816,21481,FAWN BLUE HOT WATER BOTTLE,36,2011-09-15 10:53:00,3.39,12731.0,France,122.04
575922,23042,PAPER LANTERN 7 POINT SNOW STAR,10,2011-11-11 17:10:00,6.65,15681.0,United Kingdom,66.5
544317,47566,PARTY BUNTING,2,2011-02-17 14:51:00,4.95,18138.0,United Kingdom,9.9
581492,84946,ANTIQUE SILVER T-LIGHT GLASS,18,2011-12-09 10:03:00,2.46,,United Kingdom,44.28
568491,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-09-27 11:58:00,1.25,15443.0,United Kingdom,3.75
552835,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-11 14:17:00,0.55,17664.0,United Kingdom,5.198585750433606
541119,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-01-14 08:16:00,1.25,16493.0,United Kingdom,15.0
547964,22502,PICNIC BASKET WICKER SMALL,1,2011-03-28 15:45:00,10.79,,United Kingdom,10.79
571883,21811,HANGING HEART WITH BELL,3,2011-10-19 13:58:00,0.39,14704.0,United Kingdom,1.17
565328,23341,PINK DINER WALL CLOCK,4,2011-09-02 13:50:00,8.5,14004.0,United Kingdom,34.0
574956,48187,DOORMAT NEW ENGLAND,2,2011-11-08 09:54:00,8.25,16732.0,United Kingdom,16.5
556416,85099B,JUMBO BAG RED RETROSPOT,-2,2011-06-10 12:19:00,2.08,15527.0,United Kingdom,-4.16
576329,23319,BOX OF 6 MINI 50'S CRACKERS,1,2011-11-14 15:22:00,0.0,,United Kingdom,0.0
559330,21495,SKULLS AND CROSSBONES WRAP,25,2011-07-07 15:44:00,0.42,0,United Kingdom,10.5
547936,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-03-28 14:23:00,2.95,15874.0,United Kingdom,5.9
541979,22424,ENAMEL BREAD BIN CREAM,1,2011-01-24 14:54:00,12.75,14911.0,EIRE,12.75
565730,23329,DECORATIVE WICKER HEART LARGE,8,2011-09-06 12:02:00,1.65,14715.0,United Kingdom,13.2
544684,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2011-02-22 16:32:00,5.79,,United Kingdom,5.79
546429,16207A,PINK STRAWBERRY HANDBAG ,2,2011-03-13 15:25:00,2.95,17611.0,United Kingdom,5.9
568094,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-09-23 14:43:00,1.65,15807.0,United Kingdom,16.5
559494,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-07-08 13:54:00,5.79,,United Kingdom,5.79
544778,21693,SMALL HAMMERED SILVER CANDLEPOT ,3,2026-01-11 10:00:00,977027.6222377492,14978.0,United Kingdom,2931082.8667132473
567756,22893,MINI CAKE STAND T-LIGHT HOLDER,-120,2026-01-11 11:00:00,0.42,12678.0,France,-50.4
573937,48138,DOORMAT UNION FLAG,2,2011-11-02 10:40:00,8.25,15830.0,United Kingdom,16.5
562459,22624,IVORY KITCHEN SCALES,4,2011-08-05 11:17:00,7.65,TEST,United Kingdom,30.6
556915,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-06-15 13:35:00,0.85,15036.0,United Kingdom,0.85
538353,35924,HANGING FAIRY CAKE DECORATION,144,2010-12-10 15:31:00,1.69,13798.0,United Kingdom,243.35999999999999
539226,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-16 13:05:00,1.25,14309.0,United Kingdom,15.0
565396,22129,PARTY CONES CANDY DECORATION,5,2011-09-02 16:39:00,2.46,,United Kingdom,12.3
569968,23356,LOVE HOT WATER BOTTLE,1,2011-10-06 18:56:00,5.95,17921.0,GBR,5.95
561894,22986,WRAP GINGHAM ROSE ,25,2011-07-31 15:00:00,0.42,14456.0,United Kingdom,10.5
564199,23136,IVORY WIRE SWEETHEART LETTER TRAY,2,2011-08-23 17:31:00,3.75,13263.0,United Kingdom,7.5
560293,21166,COOK WITH WINE METAL SIGN ,1,2011-07-18 10:20:00,4.13,,United Kingdom,4.13
568719,35954,SMALL FOLKART STAR CHRISTMAS DEC,16,2026-01-11 12:00:00,0.31,,United Kingdom,2.3125429116546425
539653,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,2010-12-20 16:50:00,4.25,13564.0,United Kingdom,8.5
578155,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-23 11:32:00,0.95,12748.0,United Kingdom,1.9
576618,21107,CREAM SLICE FLANNEL PINK SPOT ,2,2011-11-15 17:00:00,5.79,,United Kingdom,11.58
544153,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-02-16 12:11:00,5.45,0,United Kingdom,5.45
541696,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,4,2011-01-20 18:08:00,1.63,,United Kingdom,6.52
578065,21888,BINGO SET,1,2011-11-22 15:41:00,7.46,,United Kingdom,7.46
564820,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-08-30 12:16:00,1.63,,United Kingdom,1.63
552193,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-05-06 14:22:00,5.95,15114.0,United Kingdom,11.9
570872,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,-1,2011-10-12 16:40:00,1.63,,United Kingdom,-9.476524065416616
572874,22747,POPPY'S PLAYHOUSE BATHROOM,-12,2011-10-26 13:28:00,2.1,13408.0,United Kingdom,-25.200000000000003
575623,35953,FOLKART STAR CHRISTMAS DECORATIONS,72,2011-11-10 13:14:00,0.39,14064.0,United Kingdom,28.080000000000002
555925,15036,ASSORTED COLOURS SILK FAN,-8,2011-06-07 17:13:00,1.63,,United Kingdom,-13.04
570488,90086,CRYSTAL FROG PHONE CHARM,1,2011-10-10 17:12:00,687320.5558622715,14096.0,United Kingdom,687320.5558622715
576879,22799,SWEETHEART WIRE FRUIT BOWL,1,2011-09-01 14:29:00,8.5,16923.0,United Kingdom,8.5
555115,23205,CHARLOTTE BAG VINTAGE ALPHABET ,3,2011-05-31 14:58:00,2.46,,United Kingdom,7.38
552508,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-05-09 16:27:00,3.29,,United Kingdom,3.29
553545,20712,JUMBO BAG WOODLAND ANIMALS,8,2011-05-17 15:37:00,877064.1150688371,,United Kingdom,7016512.920550697
557886,20713,JUMBO BAG OWLS,1,2011-06-23 13:39:00,2.08,17799.0,United Kingdom,2.08
568949,20711,JUMBO BAG TOYS ,2,2011-09-29 15:13:00,0.0,,United Kingdom,0.0
551824,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-01-07 13:55:00,16.13,,United Kingdom,16.13
